id,shipment,number_customer_calls,customer_rating,product_cost,number_prior_purchases,product_importance,gender,discount,weight,weekday_of_purchase,week_of_purchase,on_Time
2326,Ship,5,1,236,4,high,F,64,3231,2,7,0
2327,Ship,5,5,133,2,low,F,18,1134,2,7,0
2328,Ship,4,2,191,3,medium,F,12,3676,2,7,0
2329,Ship,3,1,202,3,low,F,51,3551,2,7,0
2330,Ship,5,1,162,5,low,F,47,1727,2,7,0
2331,Ship,5,1,224,2,low,F,14,2959,2,7,0
2332,Ship,4,2,191,2,high,M,65,3082,2,7,0
2333,Ship,3,5,272,2,medium,M,31,2438,2,7,0
2334,Ship,4,3,269,3,low,F,7,2538,2,7,0
2335,Ship,4,2,179,3,high,F,30,1076,2,7,0
2336,Ship,3,5,225,2,low,F,56,2596,2,7,0
2337,Ship,3,2,132,2,medium,M,6,1185,2,7,0
2338,Ship,5,3,244,3,low,F,52,3118,2,7,0
2339,Ship,3,4,185,2,low,F,62,2849,2,7,0
2340,Ship,3,3,257,3,low,M,64,3103,2,7,0
2341,Ship,3,3,253,5,low,F,63,3788,2,7,0
2342,Ship,4,3,174,3,low,F,5,1502,2,7,0
2343,Ship,2,1,200,3,medium,M,34,2199,2,7,0
2344,Ship,3,1,150,3,medium,F,8,1745,2,7,0
2345,Ship,3,2,137,3,medium,F,9,1347,2,7,0
2346,Ship,3,1,181,3,medium,M,29,2981,2,7,0
2347,Ship,5,2,246,2,medium,M,13,2652,2,7,0
2348,Ship,3,3,237,5,low,M,48,2057,2,7,0
2349,Road,3,5,226,3,medium,M,55,2465,2,7,0
2350,Road,4,4,225,3,low,M,51,2892,2,7,0
2351,Road,3,2,268,2,low,M,20,2731,2,7,0
2352,Road,4,3,146,3,low,M,41,1140,2,7,0
2353,Road,4,5,159,3,low,M,2,1048,2,7,0
2354,Road,3,1,135,3,low,F,38,1829,2,7,0
2355,Road,3,2,134,2,medium,F,45,1946,2,7,0
2356,Road,4,3,210,3,low,M,3,2742,3,7,0
2357,Road,4,4,238,3,low,F,13,2042,3,7,0
2358,Road,4,3,214,4,low,M,34,3446,3,7,0
2359,Road,4,2,204,4,low,F,35,2725,3,7,0
2360,Road,4,1,227,3,low,M,5,3100,3,7,0
2361,Road,4,3,253,3,high,F,18,2849,3,7,0
2362,Road,2,3,126,4,high,F,3,1364,3,7,0
2363,Road,4,4,208,2,high,F,20,2759,3,7,0
2364,Road,4,4,179,3,low,M,48,1943,3,7,0
2365,Road,3,1,132,2,medium,M,62,1909,3,7,0
2366,Road,3,4,144,3,low,M,56,1496,3,7,0
2367,Road,3,3,236,2,medium,F,58,3360,3,7,0
2368,Road,4,4,235,3,low,F,17,3715,3,7,0
2369,Road,4,5,254,3,low,M,29,3885,3,7,0
2370,Road,3,2,144,5,medium,M,43,1027,3,7,0
2371,Flight,5,1,272,3,medium,M,27,2415,3,7,0
2372,Flight,3,3,191,4,medium,F,17,3675,3,7,0
2373,Flight,5,3,177,4,medium,M,60,1159,3,7,0
2374,Flight,5,4,226,3,low,F,46,3149,3,7,0
2375,Flight,3,4,132,2,medium,M,12,1493,3,7,0
2376,Flight,3,1,121,5,low,F,60,1577,3,7,0
2377,Flight,4,2,171,3,low,F,40,1021,3,7,0
2378,Flight,3,3,178,3,high,M,12,1900,3,7,0
2379,Flight,4,3,132,4,medium,M,10,1767,3,7,0
2380,Flight,6,4,249,5,medium,M,43,3078,3,7,0
2381,Flight,2,4,159,3,medium,M,47,1547,3,7,0
2382,Flight,5,2,171,3,high,M,34,1029,3,7,0
2383,Flight,3,3,150,3,low,M,6,1775,3,7,0
2384,Flight,4,4,178,3,low,F,1,1165,3,7,0
2385,Flight,3,3,192,7,high,F,25,2152,3,7,0
2386,Flight,3,5,214,8,high,M,50,3628,3,7,0
2387,Flight,5,3,225,7,medium,F,45,3162,3,7,0
2388,Flight,5,4,167,7,medium,F,23,1691,3,7,0
2389,Flight,3,5,245,4,medium,M,4,2769,3,7,0
2390,Flight,4,5,138,7,medium,M,60,1366,3,7,0
2391,Flight,4,4,173,3,medium,F,64,1847,3,7,0
2392,Flight,3,5,98,3,medium,F,48,1635,3,7,0
2393,Ship,3,1,231,2,low,M,44,3688,3,7,0
2394,Ship,5,5,149,7,medium,F,50,1346,3,7,0
2395,Ship,3,1,206,3,medium,M,28,2892,3,7,0
2396,Ship,5,3,264,10,medium,F,34,3441,3,7,0
2397,Ship,3,1,193,2,medium,F,23,2728,3,7,0
2398,Ship,5,1,263,2,medium,F,4,1092,3,7,0
2399,Ship,3,2,191,4,medium,F,16,2277,3,7,0
2400,Ship,5,4,177,4,medium,M,48,1920,3,7,0
2401,Ship,5,5,226,3,low,M,50,2348,3,7,0
2402,Ship,3,1,132,2,medium,F,16,1731,3,7,0
2403,Ship,3,1,121,5,low,M,62,1505,3,7,0
2404,Ship,4,2,171,3,low,M,34,1352,3,7,0
2405,Ship,3,3,178,3,high,M,43,1517,3,7,0
2406,Ship,4,4,132,4,medium,F,44,1692,3,7,0
2407,Ship,6,5,249,5,medium,M,26,3897,3,7,0
2408,Ship,2,3,159,3,medium,F,39,1477,3,7,0
2409,Ship,5,5,171,3,high,M,14,1554,3,7,0
2410,Ship,3,1,150,3,low,F,43,1831,3,7,0
2411,Ship,4,1,178,3,low,M,19,1906,3,7,0
2412,Ship,3,3,192,7,high,F,36,3634,3,7,0
2413,Ship,3,4,214,8,high,F,6,2924,3,7,0
2414,Ship,5,3,225,7,medium,F,17,3516,3,7,0
2415,Ship,5,4,167,7,medium,F,43,1619,3,7,0
2416,Ship,3,2,245,4,medium,M,60,2178,3,7,0
2417,Ship,4,4,138,7,medium,M,65,1530,4,7,0
2418,Ship,4,4,173,3,medium,F,61,1609,4,7,0
2419,Ship,3,2,98,3,medium,F,60,1057,4,7,0
2420,Ship,3,1,231,2,low,M,24,3811,4,7,0
2421,Ship,5,3,149,7,medium,F,51,1425,4,7,0
2422,Ship,3,5,206,3,medium,M,21,3746,4,7,0
2423,Ship,5,4,264,10,medium,F,34,2960,4,7,0
2424,Ship,3,5,193,2,medium,F,12,3730,4,7,0
2425,Ship,5,2,263,2,medium,F,51,1657,4,7,0
2426,Ship,2,5,282,5,low,M,63,1173,4,7,0
2427,Ship,5,4,193,3,low,M,55,2758,4,7,0
2428,Ship,4,4,171,3,medium,F,11,1594,4,7,0
2429,Ship,3,5,212,3,low,F,19,2703,4,7,0
2430,Ship,2,1,159,2,low,F,44,1213,4,7,0
2431,Ship,3,2,102,4,medium,M,57,1220,4,7,0
2432,Ship,3,2,145,2,medium,F,29,1690,4,7,0
2433,Ship,3,1,225,2,high,F,43,2585,4,7,0
2434,Ship,2,1,174,3,medium,F,12,1358,4,7,0
2435,Ship,4,3,223,4,low,F,25,3148,4,7,0
2436,Ship,3,5,185,2,low,F,36,3501,4,7,0
2437,Ship,4,5,245,3,medium,M,6,2717,4,7,0
2438,Ship,3,3,99,3,high,M,63,1223,4,7,0
2439,Ship,3,3,141,4,low,F,35,1417,4,7,0
2440,Ship,4,2,222,2,medium,F,16,2518,4,7,0
2441,Ship,3,2,192,3,medium,F,64,3233,4,7,0
2442,Ship,3,1,187,4,medium,M,42,3621,4,7,0
2443,Ship,4,2,216,2,low,F,26,2431,4,7,0
2444,Ship,3,2,146,4,low,M,13,1790,4,7,0
2445,Ship,3,2,207,2,low,M,20,3419,4,7,0
2446,Ship,4,2,225,2,low,F,6,2010,4,7,0
2447,Ship,3,4,230,2,medium,F,15,2302,4,7,0
2448,Ship,3,2,173,3,medium,F,37,1990,4,7,0
2449,Ship,4,4,127,4,high,M,54,1239,4,7,0
2450,Ship,3,3,214,2,low,M,28,3869,4,7,0
2451,Ship,4,1,161,3,low,M,59,1454,4,7,0
2452,Ship,4,2,262,2,low,F,37,3523,4,7,0
2453,Ship,5,2,157,3,low,M,1,1798,4,7,0
2454,Ship,3,1,164,3,medium,F,9,1803,4,7,0
2455,Ship,4,4,174,2,low,F,11,1577,4,7,0
2456,Ship,2,2,188,4,medium,M,39,2424,4,7,0
2457,Ship,3,1,141,2,low,F,4,1297,4,7,0
2458,Ship,5,5,134,2,medium,M,64,1785,4,7,0
2459,Ship,2,4,147,2,medium,F,65,1738,4,7,0
2460,Ship,4,1,180,3,medium,M,27,1551,4,7,0
2461,Ship,3,3,225,2,medium,M,55,2259,4,7,0
2462,Ship,2,3,172,3,medium,F,11,1522,4,7,0
2463,Ship,6,2,131,5,medium,F,5,1718,4,7,0
2464,Ship,3,1,270,4,low,M,47,3487,4,7,0
2465,Ship,3,4,172,3,low,M,56,1103,4,7,0
2466,Ship,4,5,198,3,medium,M,33,2129,4,7,0
2467,Ship,4,2,167,3,low,M,21,1637,4,7,0
2468,Ship,2,2,168,5,medium,F,1,1885,4,7,0
2469,Ship,4,1,165,4,medium,F,34,1831,4,7,0
2470,Ship,4,5,149,6,medium,M,40,1974,4,7,0
2471,Ship,3,3,186,3,low,M,24,3262,4,7,0
2472,Ship,4,1,151,2,low,F,47,1682,4,7,0
2473,Ship,3,5,146,3,medium,F,30,1569,4,7,0
2474,Ship,4,5,232,2,low,M,54,2526,5,7,0
2475,Ship,4,1,177,2,low,F,22,1698,5,7,0
2476,Ship,4,4,149,2,medium,F,19,1665,5,7,0
2477,Ship,4,2,180,3,low,M,3,1518,5,7,0
2478,Ship,5,5,172,2,medium,F,40,1446,5,7,0
2479,Ship,5,2,160,3,medium,M,44,1054,5,7,0
2480,Ship,3,2,206,2,medium,F,28,2822,5,7,0
2481,Ship,4,5,146,3,low,F,9,1685,5,7,0
2482,Ship,2,1,257,2,low,F,24,2130,5,7,0
2483,Ship,5,5,219,3,medium,M,27,3430,5,7,0
2484,Ship,4,2,274,2,medium,M,55,3416,5,7,0
2485,Ship,2,2,177,5,low,M,36,1249,5,7,0
2486,Road,4,3,209,2,medium,M,57,3741,5,7,0
2487,Road,4,1,207,2,low,M,2,3242,5,7,0
2488,Road,4,4,153,3,low,F,27,1613,5,7,0
2489,Road,4,4,158,3,low,F,61,1507,5,7,0
2490,Road,3,4,261,2,medium,F,52,3340,5,7,0
2491,Road,4,1,182,6,low,M,41,2047,5,7,0
2492,Road,2,3,128,2,medium,F,53,1530,5,7,0
2493,Road,2,1,178,3,low,M,6,1184,5,7,0
2494,Road,2,4,198,3,low,M,37,2555,5,7,0
2495,Road,4,3,137,3,medium,M,46,1299,5,7,0
2496,Road,4,1,168,2,low,F,41,1515,5,7,0
2497,Road,3,3,248,4,low,F,36,3276,5,7,0
2498,Road,5,2,225,3,medium,F,29,2411,5,7,0
2499,Road,5,4,239,2,low,M,35,2107,5,7,0
2500,Road,5,4,256,3,low,F,43,3658,5,7,0
2501,Road,5,1,109,2,high,M,23,1479,5,7,0
2502,Road,3,3,274,2,medium,F,59,3436,5,7,0
2503,Road,5,4,157,4,low,F,65,1951,5,7,0
2504,Road,3,2,125,3,medium,F,12,1212,5,7,0
2505,Road,4,5,203,2,low,F,20,2421,5,7,0
2506,Road,3,3,120,3,low,F,55,1534,5,7,0
2507,Road,3,5,194,4,medium,F,21,2695,5,7,0
2508,Flight,4,2,257,4,high,M,58,2269,5,7,0
2509,Flight,4,4,233,2,medium,M,39,2291,5,7,0
2510,Flight,5,2,193,2,low,F,1,2775,5,7,0
2511,Flight,5,3,202,6,low,F,34,2936,5,7,0
2512,Flight,4,5,270,3,low,M,30,2720,5,7,0
2513,Flight,5,5,240,3,medium,F,12,2723,5,7,0
2514,Flight,3,2,224,3,medium,M,63,2085,5,7,0
2515,Flight,4,1,195,2,medium,M,19,2878,5,7,0
2516,Flight,3,2,165,3,medium,M,47,1639,5,7,0
2517,Flight,4,1,164,2,medium,F,3,1124,5,7,0
2518,Flight,3,1,105,3,low,M,58,1304,5,7,0
2519,Flight,3,1,248,3,low,M,9,2616,5,7,0
2520,Flight,4,3,269,6,medium,M,62,3950,5,7,0
2521,Flight,4,1,253,3,low,M,36,2591,5,7,0
2522,Flight,3,1,231,4,medium,F,60,3755,5,7,0
2523,Flight,3,1,164,2,low,F,39,1532,5,7,0
2524,Flight,3,3,176,3,medium,M,14,1705,5,7,0
2525,Flight,4,3,149,3,medium,M,17,1990,5,7,0
2526,Flight,4,5,187,5,medium,M,16,3781,5,7,0
2527,Flight,3,2,150,2,low,M,53,1319,5,7,0
2528,Flight,3,2,190,3,medium,M,18,2715,5,7,0
2529,Flight,4,1,226,3,low,M,42,3077,5,7,0
2530,Ship,3,4,98,2,low,F,32,1539,5,7,0
2531,Ship,3,5,152,2,medium,F,6,1800,5,7,0
2532,Ship,2,2,173,2,medium,M,34,1575,5,7,0
2533,Ship,4,1,160,2,high,F,65,1861,5,7,0
2534,Ship,4,2,180,3,low,M,22,1261,5,7,0
2535,Ship,3,2,175,2,medium,F,12,1817,5,7,0
2536,Ship,3,3,274,3,low,M,6,2986,5,7,0
2537,Ship,4,1,216,4,low,M,4,2263,5,7,0
2538,Ship,6,2,283,2,low,F,18,3077,5,7,0
2539,Ship,6,4,192,3,high,F,19,2944,5,7,0
2540,Ship,3,4,236,4,medium,F,43,2584,5,7,0
2541,Ship,4,2,232,3,high,M,46,2835,5,7,0
2542,Ship,2,3,204,4,low,F,20,3135,5,7,0
2543,Ship,3,2,138,2,medium,F,46,1436,5,7,0
2544,Ship,3,4,154,2,low,M,29,1016,5,7,0
2545,Ship,4,3,244,2,low,M,17,3125,5,7,0
2546,Ship,3,2,144,3,medium,F,48,1867,5,7,0
2547,Ship,3,4,274,3,medium,M,19,3076,5,7,0
2548,Ship,3,2,182,3,low,F,54,3972,5,7,0
2549,Ship,6,1,250,5,low,F,53,3352,6,7,0
2550,Ship,4,4,207,2,medium,F,14,2945,6,7,0
2551,Ship,3,4,242,3,high,M,54,3011,6,7,0
2552,Ship,5,1,154,2,low,M,37,1671,6,7,0
2553,Ship,4,4,176,3,medium,M,53,1472,6,7,0
2554,Ship,3,5,252,3,low,M,18,3701,6,7,0
2555,Ship,4,1,147,3,medium,M,32,1666,6,7,0
2556,Ship,5,3,157,4,low,M,1,1306,6,7,0
2557,Ship,3,1,257,2,medium,M,37,3517,6,7,0
2558,Ship,4,3,172,3,medium,F,6,1261,6,7,0
2559,Ship,4,3,134,3,high,F,22,1629,6,7,0
2560,Ship,2,2,152,4,low,F,48,1212,6,7,0
2561,Ship,3,1,161,3,low,F,57,1918,6,7,0
2562,Ship,3,1,269,3,low,M,47,3033,6,7,0
2563,Ship,2,3,164,2,medium,M,64,1689,6,7,0
2564,Ship,5,3,114,6,medium,F,60,1746,6,7,0
2565,Ship,6,5,213,6,low,M,7,2709,6,7,0
2566,Ship,4,4,255,3,medium,F,60,2777,6,7,0
2567,Ship,3,3,135,3,medium,F,28,1329,6,7,0
2568,Ship,3,2,155,3,medium,F,7,1434,6,7,0
2569,Ship,6,3,273,4,medium,F,32,2532,6,7,0
2570,Ship,4,3,135,3,low,F,15,1008,6,7,0
2571,Ship,4,4,170,3,low,M,29,1188,6,7,0
2572,Ship,6,4,138,5,medium,F,15,1181,6,7,0
2573,Ship,3,2,213,4,low,M,53,3502,6,7,0
2574,Ship,4,5,156,5,high,F,55,1619,6,7,0
2575,Ship,3,1,139,2,low,M,47,1241,6,7,0
2576,Ship,3,1,263,3,medium,M,6,2715,6,7,0
2577,Ship,2,3,160,4,low,F,53,1850,6,7,0
2578,Ship,3,3,148,2,low,M,39,1402,6,7,0
2579,Ship,4,3,259,3,high,M,45,3761,6,7,0
2580,Ship,5,4,273,3,low,F,60,3384,6,7,0
2581,Ship,3,2,212,3,medium,F,9,2521,6,7,0
2582,Ship,3,5,144,6,low,F,46,1110,6,7,0
2583,Ship,2,2,193,3,medium,M,64,2867,6,7,0
2584,Ship,5,2,198,3,low,F,44,3706,6,7,0
2585,Ship,3,5,207,4,low,F,45,3770,6,7,0
2586,Ship,6,1,236,4,low,F,10,2030,6,7,0
2587,Ship,4,2,165,3,low,M,7,1702,6,7,0
2588,Ship,3,3,162,3,low,M,3,1693,6,7,0
2589,Ship,4,2,184,3,low,F,63,3609,6,7,0
2590,Ship,5,5,145,2,medium,M,48,1834,6,7,0
2591,Ship,3,3,228,2,medium,M,27,3473,6,7,0
2592,Ship,5,5,213,2,high,M,12,2522,6,7,0
2593,Ship,2,2,146,3,medium,F,1,1162,6,7,0
2594,Ship,4,2,220,3,high,F,39,2459,6,7,0
2595,Ship,3,4,231,3,medium,F,49,3441,6,7,0
2596,Ship,3,4,212,8,low,F,56,3337,6,7,0
2597,Ship,4,3,202,3,low,F,48,2213,6,7,0
2598,Ship,5,5,208,8,low,M,39,2905,6,7,0
2599,Ship,3,3,200,3,low,M,46,2460,6,7,0
2600,Ship,3,2,250,3,low,F,37,2736,6,7,0
2601,Ship,3,5,126,2,low,F,29,1192,6,7,0
2602,Ship,4,1,222,4,medium,F,42,2762,6,7,0
2603,Ship,6,2,236,4,low,F,61,3140,6,7,0
2604,Ship,4,3,165,3,low,M,4,1484,6,7,0
2605,Ship,3,4,162,3,low,M,17,1700,6,7,0
2606,Ship,4,3,184,3,low,F,37,3436,6,7,0
2607,Ship,5,3,145,2,medium,M,6,1965,6,7,0
2608,Ship,3,4,228,2,medium,M,46,3306,6,7,0
2609,Ship,5,3,213,2,high,F,27,2581,6,7,0
2610,Ship,2,3,146,3,medium,M,18,1289,6,7,0
2611,Ship,4,1,220,3,high,M,2,3886,6,7,0
2612,Ship,3,4,231,3,medium,M,39,3792,6,7,0
2613,Ship,3,4,212,8,low,F,34,2750,6,7,0
2614,Ship,4,5,202,3,low,F,38,2651,6,7,0
2615,Ship,5,2,208,8,low,M,62,3450,6,7,0
2616,Ship,3,3,200,3,low,M,4,3791,6,7,0
2617,Ship,3,1,250,3,low,F,8,3617,6,7,0
2618,Ship,3,5,126,2,low,F,63,1141,2,8,0
2619,Ship,4,3,222,4,medium,M,49,3697,2,8,0
2620,Ship,3,3,273,6,low,M,6,1771,2,8,0
2621,Ship,6,5,161,4,medium,F,20,1338,2,8,0
2622,Ship,5,1,236,3,medium,F,10,1347,2,8,0
2623,Road,6,3,281,5,medium,F,8,1864,2,8,0
2624,Road,5,3,168,4,low,M,7,1298,2,8,0
2625,Road,5,1,206,4,low,M,62,1137,2,8,0
2626,Road,4,1,144,4,high,M,5,1294,2,8,0
2627,Road,5,3,239,5,medium,F,19,2988,2,8,0
2628,Road,3,5,129,3,medium,F,52,1513,2,8,0
2629,Road,4,5,201,4,medium,M,46,3498,2,8,0
2630,Road,5,5,160,3,medium,M,55,1911,2,8,0
2631,Road,6,5,130,6,low,F,60,1971,2,8,0
2632,Road,3,1,132,4,medium,M,58,1067,2,8,0
2633,Road,4,2,185,4,medium,F,36,2583,2,8,0
2634,Road,5,1,271,4,low,F,4,2718,2,8,0
2635,Road,5,2,168,2,medium,M,20,1539,2,8,0
2636,Road,5,5,154,3,medium,F,50,1389,2,8,0
2637,Road,3,3,203,3,low,M,4,3114,2,8,0
2638,Road,3,1,274,3,low,M,4,2087,2,8,0
2639,Road,5,4,280,4,low,F,19,3298,2,8,0
2640,Road,4,5,196,2,low,M,51,3151,2,8,0
2641,Road,5,2,159,3,medium,F,63,1675,2,8,0
2642,Road,5,4,269,3,medium,M,15,2522,2,8,0
2643,Road,4,3,161,3,low,F,52,1199,2,8,0
2644,Road,3,1,159,2,medium,F,44,1806,2,8,0
2645,Flight,5,4,147,6,medium,F,21,1145,2,8,0
2646,Flight,3,3,214,2,medium,F,4,3754,2,8,0
2647,Flight,4,5,157,4,medium,F,12,1038,2,8,0
2648,Flight,5,5,147,2,medium,M,19,1936,2,8,0
2649,Flight,5,4,182,3,medium,F,11,3545,2,8,0
2650,Flight,3,5,188,2,low,F,12,2711,2,8,0
2651,Flight,3,1,104,2,low,M,1,1021,3,8,0
2652,Flight,5,5,195,3,low,M,55,2641,3,8,0
2653,Flight,4,1,235,2,high,M,64,2107,3,8,0
2654,Flight,4,5,219,2,medium,F,21,3830,3,8,0
2655,Flight,4,5,253,2,low,F,36,3389,3,8,0
2656,Flight,3,3,253,4,medium,F,57,2489,3,8,0
2657,Flight,4,1,167,3,low,M,42,1197,3,8,0
2658,Flight,4,2,211,2,low,F,39,2520,3,8,0
2659,Flight,3,4,155,3,medium,M,4,1548,3,8,0
2660,Flight,6,1,231,4,medium,F,23,2455,3,8,0
2661,Flight,5,4,182,4,low,M,61,3063,3,8,0
2662,Flight,3,5,212,2,medium,M,56,3547,3,8,0
2663,Flight,3,1,107,3,high,F,13,1861,3,8,0
2664,Flight,5,2,172,4,high,F,61,1161,3,8,0
2665,Flight,3,2,224,3,low,M,40,2180,3,8,0
2666,Flight,3,4,209,3,high,F,37,3650,3,8,0
2667,Ship,4,5,268,2,medium,M,46,3076,3,8,0
2668,Ship,3,2,141,4,low,M,9,1909,3,8,0
2669,Ship,4,4,260,2,low,M,17,3068,3,8,0
2670,Ship,5,4,151,4,medium,M,10,1441,3,8,0
2671,Ship,5,2,184,2,medium,M,27,3276,3,8,0
2672,Ship,5,1,270,3,high,M,52,3908,3,8,0
2673,Ship,5,4,135,2,medium,F,20,1908,3,8,0
2674,Ship,4,3,276,4,low,F,3,3889,3,8,0
2675,Ship,4,4,177,3,medium,M,23,1142,3,8,0
2676,Ship,3,2,149,3,medium,F,64,1920,3,8,0
2677,Ship,4,3,220,4,low,M,19,3602,3,8,0
2678,Ship,4,5,267,3,low,F,53,3742,3,8,0
2679,Ship,3,2,274,3,medium,F,50,3958,3,8,0
2680,Ship,4,4,243,3,low,M,10,3327,3,8,0
2681,Ship,5,1,166,2,low,M,44,1647,4,8,0
2682,Ship,5,2,225,3,medium,M,1,2049,4,8,0
2683,Ship,3,3,138,2,medium,F,40,1117,4,8,0
2684,Ship,4,3,141,4,medium,F,38,1599,4,8,0
2685,Ship,3,4,271,4,medium,F,16,2693,4,8,0
2686,Ship,6,5,243,3,medium,F,35,2374,4,8,0
2687,Ship,3,3,231,3,medium,M,53,2333,4,8,0
2688,Ship,5,4,168,3,low,M,34,1779,4,8,0
2689,Ship,5,3,264,2,low,F,61,2025,4,8,0
2690,Ship,4,3,233,3,medium,M,26,2624,4,8,0
2691,Ship,4,2,247,5,medium,F,17,3630,4,8,0
2692,Ship,3,4,176,3,low,F,4,1095,4,8,0
2693,Ship,5,5,257,4,medium,M,31,2040,4,8,0
2694,Ship,3,1,147,4,low,M,18,1613,4,8,0
2695,Ship,5,5,195,2,low,F,6,3936,4,8,0
2696,Ship,2,4,153,2,medium,F,57,1264,4,8,0
2697,Ship,3,5,237,4,low,M,28,3903,4,8,0
2698,Ship,6,4,217,5,low,F,7,3725,4,8,0
2699,Ship,5,1,140,4,medium,M,48,1322,4,8,0
2700,Ship,2,5,164,4,medium,M,2,1439,4,8,0
2701,Ship,3,3,243,3,medium,F,27,2052,4,8,0
2702,Ship,3,4,158,3,high,M,41,1137,5,8,0
2703,Ship,5,5,180,4,high,M,10,1200,5,8,0
2704,Ship,4,3,139,3,low,M,64,1814,5,8,0
2705,Ship,4,4,162,2,medium,M,8,1386,5,8,0
2706,Ship,5,3,206,4,low,M,18,3104,5,8,0
2707,Ship,3,2,238,2,low,M,19,2196,5,8,0
2708,Ship,5,3,254,2,medium,M,4,3297,5,8,0
2709,Ship,5,3,270,3,medium,M,38,3669,5,8,0
2710,Ship,3,2,255,2,low,M,18,3732,5,8,0
2711,Ship,4,4,182,2,low,F,13,3332,5,8,0
2712,Ship,3,3,149,2,medium,M,7,1145,5,8,0
2713,Ship,4,1,221,5,medium,M,22,3075,5,8,0
2714,Ship,4,5,135,2,low,M,60,1026,5,8,0
2715,Ship,3,1,188,2,low,F,14,2074,5,8,0
2716,Ship,5,5,194,3,low,M,47,2256,5,8,0
2717,Ship,4,3,134,2,medium,F,29,1010,5,8,0
2718,Ship,3,4,210,2,medium,M,29,3142,5,8,0
2719,Ship,4,2,169,2,low,M,22,1322,5,8,0
2720,Ship,3,3,147,2,low,F,52,1040,5,8,0
2721,Ship,4,1,213,3,low,F,21,3585,5,8,0
2722,Ship,3,2,223,2,low,M,64,3595,5,8,0
2723,Ship,4,1,233,2,medium,F,60,2671,5,8,0
2724,Ship,4,2,218,2,high,M,1,2990,5,8,0
2725,Ship,4,5,219,3,medium,M,27,3684,5,8,0
2726,Ship,3,2,145,2,low,F,44,1212,5,8,0
2727,Ship,3,3,257,3,low,M,44,3370,5,8,0
2728,Ship,3,1,238,6,medium,F,59,3375,5,8,0
2729,Ship,4,1,145,6,low,M,32,1673,5,8,0
2730,Ship,4,4,243,3,low,F,36,2111,5,8,0
2731,Ship,4,4,179,2,low,M,18,1369,5,8,0
2732,Ship,2,3,188,2,high,M,25,2033,5,8,0
2733,Ship,4,4,168,3,medium,M,53,1782,6,8,0
2734,Ship,5,4,157,4,low,M,58,1252,6,8,0
2735,Ship,3,4,172,3,low,M,32,1943,6,8,0
2736,Ship,5,1,195,3,low,M,37,3690,6,8,0
2737,Ship,3,2,225,3,low,F,59,3488,6,8,0
2738,Ship,3,3,227,2,medium,F,24,2749,6,8,0
2739,Ship,3,5,159,3,low,M,46,1857,6,8,0
2740,Ship,2,2,273,3,low,M,56,2633,6,8,0
2741,Ship,5,2,214,6,low,F,3,3234,6,8,0
2742,Ship,4,2,175,3,medium,F,34,1005,6,8,0
2743,Ship,3,5,213,2,low,F,39,2857,6,8,0
2744,Ship,4,3,190,4,medium,M,12,3115,6,8,0
2745,Ship,4,2,265,4,medium,F,40,2637,6,8,0
2746,Ship,4,4,146,4,low,M,12,1899,6,8,0
2747,Ship,5,4,229,2,medium,F,44,2419,6,8,0
2748,Ship,3,5,195,3,medium,F,47,2439,6,8,0
2749,Ship,2,5,151,3,low,M,34,1652,6,8,0
2750,Ship,4,2,217,3,low,M,1,3133,6,8,0
2751,Ship,4,4,134,3,low,F,14,1716,6,8,0
2752,Ship,3,5,195,2,low,F,42,3814,6,8,0
2753,Ship,4,3,142,4,low,M,29,1420,6,8,0
2754,Ship,2,4,182,4,medium,M,1,3624,6,8,0
2755,Ship,4,2,155,5,low,F,48,1043,6,8,0
2756,Ship,3,5,238,2,medium,F,34,2726,6,8,0
2757,Ship,4,1,182,3,medium,F,49,3198,6,8,0
2758,Ship,4,1,237,4,medium,F,22,2231,6,8,0
2759,Ship,4,4,222,3,low,F,24,3503,6,8,0
2760,Road,5,4,177,2,medium,F,45,1664,6,8,0
2761,Road,4,4,197,3,medium,F,41,3280,6,8,0
2762,Road,3,1,224,3,low,F,48,3672,6,8,0
2763,Road,3,3,193,2,low,M,19,3097,6,8,0
2764,Road,3,1,169,3,high,M,24,1740,6,8,0
2765,Road,3,4,248,2,medium,F,15,2983,6,8,0
2766,Road,6,5,246,4,medium,M,50,3618,6,8,0
2767,Road,4,1,232,3,medium,M,55,2686,2,9,0
2768,Road,3,5,251,3,low,F,21,2476,2,9,0
2769,Road,3,4,163,3,medium,M,58,1443,2,9,0
2770,Road,6,4,201,2,low,M,4,5916,2,9,0
2771,Road,6,5,141,3,medium,M,8,5031,2,9,1
2772,Road,3,3,219,3,low,M,4,5956,2,9,1
2773,Road,4,3,161,3,high,M,7,4245,2,9,1
2774,Road,4,5,225,4,medium,M,5,4622,2,9,1
2775,Road,5,3,277,3,medium,M,1,4186,2,9,0
2776,Road,3,3,256,4,medium,M,3,4732,2,9,1
2777,Road,6,2,153,5,low,F,1,4597,2,9,0
2778,Road,4,4,135,3,low,F,4,4651,2,9,0
2779,Road,3,3,253,3,medium,M,7,5085,2,9,1
2780,Road,4,5,139,3,low,M,5,5335,2,9,1
2781,Road,3,5,136,2,high,F,1,4971,2,9,1
2782,Flight,4,1,172,3,medium,M,7,4883,2,9,1
2783,Flight,4,2,272,3,high,F,6,4559,2,9,1
2784,Flight,3,3,207,3,high,M,1,5632,2,9,0
2785,Flight,2,3,134,3,low,M,4,5958,2,9,1
